Plate	Repeat	Well	Type	Time	Absorbance @ 600 (A)	Time	GFP (Counts)	Time	mCherry (Counts)
1	14	A12	M	06:46:54.58	0.133	06:47:48.53	506	06:48:45.74	3746
1	14	B01	M	06:46:57.34	0.148	06:47:51.33	570	06:48:48.55	3384
1	14	B02	M	06:46:57.66	0.143	06:47:51.69	574	06:48:48.91	3296
1	14	B03	M	06:46:57.98	0.148	06:47:52.05	588	06:48:49.27	3602
1	14	B04	M	06:46:58.30	0.152	06:47:52.41	566	06:48:49.63	3224
1	14	B05	M	06:46:58.62	0.152	06:47:52.78	600	06:48:49.99	3614
1	14	B06	M	06:46:58.94	0.152	06:47:53.14	546	06:48:50.35	3260
1	14	B07	M	06:46:59.26	0.151	06:47:53.50	666	06:48:50.72	3584
1	14	B08	M	06:46:59.58	0.155	06:47:53.86	598	06:48:51.08	3314
1	14	B09	M	06:46:59.90	0.146	06:47:54.22	624	06:48:51.44	3596
1	14	B10	M	06:47:00.22	0.151	06:47:54.58	692	06:48:51.80	3738
1	14	B11	M	06:47:00.54	0.142	06:47:54.94	648	06:48:52.16	3946
1	14	B12	M	06:47:00.86	0.141	06:47:55.30	596	06:48:52.52	3518
1	14	C01	M	06:47:03.62	0.149	06:47:58.11	634	06:48:55.33	3350
1	14	C02	M	06:47:03.94	0.144	06:47:58.47	600	06:48:55.69	3590
1	14	C03	M	06:47:04.26	0.150	06:47:58.83	624	06:48:56.05	3742
1	14	C04	M	06:47:04.58	0.171	06:47:59.19	740	06:48:56.41	2862
1	14	C05	M	06:47:04.90	0.166	06:47:59.55	750	06:48:56.77	3574
1	14	C06	M	06:47:05.22	0.164	06:47:59.91	810	06:48:57.13	3204
1	14	C07	M	06:47:05.54	0.119	06:48:00.27	842	06:48:57.49	4006
1	14	C08	M	06:47:05.86	0.094	06:48:00.63	656	06:48:57.86	4821
1	14	C09	M	06:47:06.18	0.095	06:48:01.00	680	06:48:58.22	4957
1	14	C10	M	06:47:06.50	0.040	06:48:01.36	442	06:48:58.58	7644
1	14	C11	M	06:47:06.82	0.037	06:48:01.72	368	06:48:58.94	7989
1	14	C12	M	06:47:07.14	0.036	06:48:02.08	438	06:48:59.30	8265
1	14	D01	M	06:47:09.90	0.041	06:48:04.89	356	06:49:02.11	7204
1	14	D02	M	06:47:10.22	0.035	06:48:05.25	368	06:49:02.47	7957
1	14	D03	M	06:47:10.54	0.037	06:48:05.61	398	06:49:02.83	7893
1	14	D04	M	06:47:10.86	0.047	06:48:05.97	382	06:49:03.19	7198
1	14	D05	M	06:47:11.18	0.035	06:48:06.33	400	06:49:03.55	7841
1	14	D06	M	06:47:11.50	0.034	06:48:06.69	384	06:49:03.91	8041
1	14	D07	M	06:47:11.82	0.041	06:48:07.05	438	06:49:04.27	7881
1	14	D08	M	06:47:12.14	0.035	06:48:07.41	442	06:49:04.64	8105
1	14	D09	M	06:47:12.46	0.033	06:48:07.77	442	06:49:05.00	8311
1	14	D10	M	06:47:12.78	0.040	06:48:08.13	488	06:49:05.36	7560
1	14	D11	M	06:47:13.10	0.037	06:48:08.50	526	06:49:05.72	7897
1	14	D12	M	06:47:13.42	0.042	06:48:08.86	380	06:49:06.08	7666
1	14	E01	M	06:47:16.18	0.046	06:48:11.66	392	06:49:08.89	7098
1	14	E02	M	06:47:16.50	0.036	06:48:12.02	390	06:49:09.25	8261
1	14	E03	M	06:47:16.82	0.045	06:48:12.38	414	06:49:09.61	7865
1	14	E04	M	06:47:17.14	0.050	06:48:12.74	390	06:49:09.97	7200
1	14	E05	M	06:47:17.46	0.036	06:48:13.10	386	06:49:10.33	8227
1	14	E06	M	06:47:17.78	0.033	06:48:13.46	336	06:49:10.69	8195
1	14	E07	M	06:47:18.10	0.042	06:48:13.83	378	06:49:11.05	7560
1	14	E08	M	06:47:18.42	0.035	06:48:14.19	368	06:49:11.42	8043
1	14	E09	M	06:47:18.74	0.040	06:48:14.55	392	06:49:11.78	8353
1	14	E10	M	06:47:19.06	0.041	06:48:14.91	400	06:49:12.14	7951
1	14	E11	M	06:47:19.38	0.036	06:48:15.27	438	06:49:12.50	8115
1	14	E12	M	06:47:19.70	0.035	06:48:15.63	434	06:49:12.86	8081
1	14	F01	M	06:47:22.46	0.048	06:48:18.44	418	06:49:15.67	7314
1	14	F02	M	06:47:22.78	0.036	06:48:18.80	380	06:49:16.03	7482
1	14	F03	M	06:47:23.10	0.035	06:48:19.16	348	06:49:16.39	7714
1	14	F04	M	06:47:23.42	0.053	06:48:19.52	372	06:49:16.75	6970
1	14	F05	M	06:47:23.74	0.036	06:48:19.88	328	06:49:17.11	8169
1	14	F06	M	06:47:24.06	0.034	06:48:20.24	340	06:49:17.47	8009
1	14	F07	M	06:47:24.38	0.035	06:48:20.60	330	06:49:17.83	7777
1	14	F08	M	06:47:24.70	0.039	06:48:20.96	336	06:49:18.20	7664
1	14	F09	M	06:47:25.02	0.036	06:48:21.32	370	06:49:18.56	7973
1	14	F10	M	06:47:25.34	0.042	06:48:21.69	672	06:49:18.92	7799
1	14	F11	M	06:47:25.66	0.034	06:48:22.05	482	06:49:19.28	7911
1	14	F12	M	06:47:25.98	0.039	06:48:22.41	390	06:49:19.64	8621
1	14	G01	Bl	06:47:28.74	0.036	06:48:25.21	332	06:49:22.45	7252
1	14	G02	Bl	06:47:29.06	0.035	06:48:25.57	328	06:49:22.81	7714
1	14	G03	Bl	06:47:29.38	0.036	06:48:25.93	320	06:49:23.17	7420
1	15	A01	M	07:18:05.78	0.150	07:18:59.28	546	07:19:56.39	2850
1	15	A02	M	07:18:06.10	0.145	07:18:59.64	538	07:19:56.75	2972
1	15	A03	M	07:18:06.42	0.145	07:19:00.00	584	07:19:57.11	3064
1	15	A04	M	07:18:06.74	0.150	07:19:00.36	592	07:19:57.47	2866
1	15	A05	M	07:18:07.06	0.145	07:19:00.72	602	07:19:57.83	3200
1	15	A06	M	07:18:07.38	0.147	07:19:01.08	620	07:19:58.20	3062
1	15	A07	M	07:18:07.70	0.149	07:19:01.44	628	07:19:58.56	3126
1	15	A08	M	07:18:08.02	0.155	07:19:01.80	814	07:19:58.92	2820
1	15	A09	M	07:18:08.34	0.147	07:19:02.16	634	07:19:59.28	2916
1	15	A10	M	07:18:08.66	0.143	07:19:02.53	526	07:19:59.64	3342
1	15	A11	M	07:18:08.98	0.144	07:19:02.89	550	07:20:00.00	4002
1	15	A12	M	07:18:09.30	0.143	07:19:03.25	468	07:20:00.36	3732
1	15	B01	M	07:18:12.06	0.168	07:19:06.06	492	07:20:03.17	3018
1	15	B02	M	07:18:12.38	0.156	07:19:06.42	578	07:20:03.53	2992
1	15	B03	M	07:18:12.70	0.157	07:19:06.78	586	07:20:03.89	3130
1	15	B04	M	07:18:13.02	0.164	07:19:07.14	582	07:20:04.25	2890
1	15	B05	M	07:18:13.34	0.162	07:19:07.50	622	07:20:04.61	2998
1	15	B06	M	07:18:13.66	0.168	07:19:07.86	592	07:20:04.97	2784
1	15	B07	M	07:18:13.98	0.162	07:19:08.22	654	07:20:05.33	2856
1	15	B08	M	07:18:14.30	0.162	07:19:08.58	614	07:20:05.69	2872
1	15	B09	M	07:18:14.62	0.156	07:19:08.94	626	07:20:06.06	3012
1	15	B10	M	07:18:14.94	0.157	07:19:09.31	702	07:20:06.42	3612
1	15	B11	M	07:18:15.26	0.155	07:19:09.67	696	07:20:06.78	3492
1	15	B12	M	07:18:15.58	0.154	07:19:10.03	588	07:20:07.14	3222
1	15	C01	M	07:18:18.34	0.165	07:19:12.83	644	07:20:09.95	3010
1	15	C02	M	07:18:18.66	0.155	07:19:13.19	616	07:20:10.31	3122
1	15	C03	M	07:18:18.98	0.160	07:19:13.56	666	07:20:10.67	3226
1	15	C04	M	07:18:19.30	0.183	07:19:13.92	716	07:20:11.03	2504
1	15	C05	M	07:18:19.62	0.178	07:19:14.28	750	07:20:11.39	2910
1	15	C06	M	07:18:19.94	0.173	07:19:14.64	746	07:20:11.75	2640
1	15	C07	M	07:18:20.26	0.125	07:19:15.00	936	07:20:12.11	3526
1	15	C08	M	07:18:20.58	0.104	07:19:15.36	686	07:20:12.47	4280
1	15	C09	M	07:18:20.90	0.103	07:19:15.72	726	07:20:12.83	4174
1	15	C10	M	07:18:21.22	0.043	07:19:16.08	436	07:20:13.20	7552
1	15	C11	M	07:18:21.54	0.038	07:19:16.44	334	07:20:13.56	7841
1	15	C12	M	07:18:21.86	0.037	07:19:16.81	404	07:20:13.92	8075
1	15	D01	M	07:18:24.62	0.047	07:19:19.61	380	07:20:16.72	6972
1	15	D02	M	07:18:24.94	0.036	07:19:19.97	330	07:20:17.08	7841
1	15	D03	M	07:18:25.26	0.037	07:19:20.33	350	07:20:17.45	7512
1	15	D04	M	07:18:25.58	0.050	07:19:20.69	402	07:20:17.81	6874
1	15	D05	M	07:18:25.90	0.036	07:19:21.05	348	07:20:18.17	7851
1	15	D06	M	07:18:26.22	0.035	07:19:21.41	348	07:20:18.53	7875
1	15	D07	M	07:18:26.54	0.044	07:19:21.77	424	07:20:18.89	7356
1	15	D08	M	07:18:26.86	0.036	07:19:22.13	414	07:20:19.25	7795
1	15	D09	M	07:18:27.18	0.034	07:19:22.49	454	07:20:19.61	8229
1	15	D10	M	07:18:27.50	0.042	07:19:22.86	456	07:20:19.97	7338
1	15	D11	M	07:18:27.82	0.037	07:19:23.22	474	07:20:20.34	7640
1	15	D12	M	07:18:28.14	0.050	07:19:23.58	416	07:20:20.70	7144
1	15	E01	M	07:18:30.90	0.049	07:19:26.38	430	07:20:23.50	6864
1	15	E02	M	07:18:31.22	0.039	07:19:26.74	426	07:20:23.86	7895
1	15	E03	M	07:18:31.54	0.046	07:19:27.11	388	07:20:24.23	7544
1	15	E04	M	07:18:31.86	0.052	07:19:27.47	392	07:20:24.59	6922
1	15	E05	M	07:18:32.18	0.037	07:19:27.83	388	07:20:24.95	7907
1	15	E06	M	07:18:32.50	0.035	07:19:28.19	346	07:20:25.31	8101
1	15	E07	M	07:18:32.82	0.046	07:19:28.55	366	07:20:25.67	7074
1	15	E08	M	07:18:33.14	0.037	07:19:28.91	386	07:20:26.03	8007
1	15	E09	M	07:18:33.46	0.037	07:19:29.27	352	07:20:26.39	8101
1	15	E10	M	07:18:33.78	0.045	07:19:29.63	388	07:20:26.75	7518
1	15	E11	M	07:18:34.10	0.039	07:19:29.99	410	07:20:27.11	7779
1	15	E12	M	07:18:34.42	0.036	07:19:30.35	412	07:20:27.48	7696
1	15	F01	M	07:18:37.18	0.054	07:19:33.16	426	07:20:30.28	7272
1	15	F02	M	07:18:37.50	0.038	07:19:33.52	358	07:20:30.64	7302
1	15	F03	M	07:18:37.82	0.036	07:19:33.88	350	07:20:31.00	7588
1	15	F04	M	07:18:38.14	0.056	07:19:34.24	370	07:20:31.36	6548
1	15	F05	M	07:18:38.46	0.038	07:19:34.60	362	07:20:31.72	7817
1	15	F06	M	07:18:38.78	0.035	07:19:34.96	360	07:20:32.09	7714
1	15	F07	M	07:18:39.10	0.036	07:19:35.32	342	07:20:32.45	7684
1	15	F08	M	07:18:39.42	0.040	07:19:35.68	386	07:20:32.81	7777
1	15	F09	M	07:18:39.74	0.038	07:19:36.04	352	07:20:33.17	7873
1	15	F10	M	07:18:40.06	0.054	07:19:36.40	618	07:20:33.53	7744
1	15	F11	M	07:18:40.38	0.037	07:19:36.77	472	07:20:33.89	7620
1	15	F12	M	07:18:40.70	0.040	07:19:37.13	342	07:20:34.25	8437
1	15	G01	Bl	07:18:43.46	0.037	07:19:39.93	278	07:20:37.06	7330
1	15	G02	Bl	07:18:43.78	0.036	07:19:40.29	332	07:20:37.42	7644
1	15	G03	Bl	07:18:44.10	0.037	07:19:40.65	314	07:20:37.78	7432
1	16	A01	M	07:49:20.41	0.153	07:50:13.91	524	07:51:11.13	3350
1	16	A02	M	07:49:20.73	0.159	07:50:14.27	574	07:51:11.49	2710
1	16	A03	M	07:49:21.05	0.155	07:50:14.63	570	07:51:11.85	2816
1	16	A04	M	07:49:21.37	0.162	07:50:14.99	614	07:51:12.21	2466
1	16	A05	M	07:49:21.69	0.153	07:50:15.35	606	07:51:12.57	2790
1	16	A06	M	07:49:22.01	0.154	07:50:15.71	610	07:51:12.93	2754
1	16	A07	M	07:49:22.33	0.162	07:50:16.07	682	07:51:13.30	2772
1	16	A08	M	07:49:22.65	0.174	07:50:16.43	764	07:51:13.66	2706
1	16	A09	M	07:49:22.97	0.160	07:50:16.79	604	07:51:14.02	2706
1	16	A10	M	07:49:23.29	0.151	07:50:17.16	564	07:51:14.38	3170
1	16	A11	M	07:49:23.61	0.152	07:50:17.52	594	07:51:14.74	4194
1	16	A12	M	07:49:23.93	0.150	07:50:17.88	484	07:51:15.10	4118
1	16	B01	M	07:49:26.69	0.181	07:50:20.68	568	07:51:17.91	2818
1	16	B02	M	07:49:27.01	0.168	07:50:21.04	618	07:51:18.27	2780
1	16	B03	M	07:49:27.33	0.168	07:50:21.40	598	07:51:18.63	2830
1	16	B04	M	07:49:27.65	0.179	07:50:21.77	640	07:51:18.99	2660
1	16	B05	M	07:49:27.97	0.173	07:50:22.13	608	07:51:19.35	2722
1	16	B06	M	07:49:28.29	0.181	07:50:22.49	582	07:51:19.71	2524
1	16	B07	M	07:49:28.61	0.178	07:50:22.85	586	07:51:20.07	2686
1	16	B08	M	07:49:28.93	0.172	07:50:23.21	650	07:51:20.43	2474
1	16	B09	M	07:49:29.25	0.175	07:50:23.57	662	07:51:20.80	2706
1	16	B10	M	07:49:29.57	0.166	07:50:23.93	672	07:51:21.16	3322
1	16	B11	M	07:49:29.89	0.165	07:50:24.29	724	07:51:21.52	3152
1	16	B12	M	07:49:30.21	0.180	07:50:24.65	572	07:51:21.88	3092
1	16	C01	M	07:49:32.97	0.186	07:50:27.46	650	07:51:24.69	2756
1	16	C02	M	07:49:33.29	0.170	07:50:27.82	592	07:51:25.05	2786
1	16	C03	M	07:49:33.61	0.172	07:50:28.18	656	07:51:25.41	2814
1	16	C04	M	07:49:33.93	0.199	07:50:28.54	782	07:51:25.77	2250
1	16	C05	M	07:49:34.25	0.190	07:50:28.90	742	07:51:26.13	2490
1	16	C06	M	07:49:34.57	0.189	07:50:29.26	802	07:51:26.49	2320
1	16	C07	M	07:49:34.89	0.133	07:50:29.62	940	07:51:26.85	3374
1	16	C08	M	07:49:35.21	0.116	07:50:29.98	694	07:51:27.21	3680
1	16	C09	M	07:49:35.53	0.110	07:50:30.35	708	07:51:27.58	3744
1	16	C10	M	07:49:35.85	0.043	07:50:30.71	436	07:51:27.94	7438
1	16	C11	M	07:49:36.17	0.038	07:50:31.07	398	07:51:28.30	7855
1	16	C12	M	07:49:36.49	0.037	07:50:31.43	412	07:51:28.66	8059
1	16	D01	M	07:49:39.25	0.048	07:50:34.24	394	07:51:31.47	6962
1	16	D02	M	07:49:39.57	0.036	07:50:34.60	360	07:51:31.83	7805
1	16	D03	M	07:49:39.89	0.036	07:50:34.96	336	07:51:32.19	7596
1	16	D04	M	07:49:40.21	0.051	07:50:35.32	404	07:51:32.55	6924
1	16	D05	M	07:49:40.53	0.034	07:50:35.68	356	07:51:32.91	7845
1	16	D06	M	07:49:40.85	0.035	07:50:36.04	380	07:51:33.27	7935
1	16	D07	M	07:49:41.17	0.046	07:50:36.40	448	07:51:33.63	7492
1	16	D08	M	07:49:41.49	0.035	07:50:36.76	386	07:51:33.99	7714
1	16	D09	M	07:49:41.81	0.033	07:50:37.12	410	07:51:34.36	8581
1	16	D10	M	07:49:42.13	0.041	07:50:37.49	484	07:51:34.72	7476
1	16	D11	M	07:49:42.45	0.034	07:50:37.85	516	07:51:35.08	7789
1	16	D12	M	07:49:42.77	0.060	07:50:38.21	410	07:51:35.44	6676
1	16	E01	M	07:49:45.53	0.050	07:50:41.01	384	07:51:38.25	7078
1	16	E02	M	07:49:45.85	0.039	07:50:41.37	444	07:51:38.61	8085
1	16	E03	M	07:49:46.17	0.045	07:50:41.73	336	07:51:38.97	7650
1	16	E04	M	07:49:46.49	0.054	07:50:42.09	366	07:51:39.33	6700
1	16	E05	M	07:49:46.81	0.038	07:50:42.46	358	07:51:39.69	7963
1	16	E06	M	07:49:47.13	0.034	07:50:42.82	358	07:51:40.05	8095
1	16	E07	M	07:49:47.45	0.048	07:50:43.18	418	07:51:40.41	6852
1	16	E08	M	07:49:47.77	0.037	07:50:43.54	382	07:51:40.77	7773
1	16	E09	M	07:49:48.09	0.037	07:50:43.90	374	07:51:41.14	8157
1	16	E10	M	07:49:48.41	0.048	07:50:44.26	448	07:51:41.50	7724
1	16	E11	M	07:49:48.73	0.037	07:50:44.62	380	07:51:41.86	7887
1	16	E12	M	07:49:49.05	0.036	07:50:44.98	426	07:51:42.22	7859
1	16	F01	M	07:49:51.81	0.056	07:50:47.79	402	07:51:45.03	6988
1	16	F02	M	07:49:52.13	0.037	07:50:48.16	390	07:51:45.39	7234
1	16	F03	M	07:49:52.45	0.035	07:50:48.52	358	07:51:45.75	7474
1	16	F04	M	07:49:52.77	0.058	07:50:48.88	378	07:51:46.11	6530
1	16	F05	M	07:49:53.09	0.037	07:50:49.24	330	07:51:46.47	7712
1	16	F06	M	07:49:53.41	0.035	07:50:49.60	346	07:51:46.83	7849
1	16	F07	M	07:49:53.73	0.035	07:50:49.96	316	07:51:47.19	7544
1	16	F08	M	07:49:54.05	0.039	07:50:50.32	358	07:51:47.55	7716
1	16	F09	M	07:49:54.37	0.037	07:50:50.68	340	07:51:47.92	7843
1	16	F10	M	07:49:54.69	0.049	07:50:51.05	620	07:51:48.28	7700
1	16	F11	M	07:49:55.01	0.036	07:50:51.41	470	07:51:48.64	7781
1	16	F12	M	07:49:55.33	0.040	07:50:51.77	340	07:51:49.00	8261
1	16	G01	Bl	07:49:58.09	0.035	07:50:54.57	294	07:51:51.81	7254
1	16	G02	Bl	07:49:58.41	0.035	07:50:54.93	292	07:51:52.17	7686
1	16	G03	Bl	07:49:58.73	0.036	07:50:55.29	308	07:51:52.53	7256
1	17	A01	M	08:20:35.14	0.155	08:21:28.64	484	08:22:25.86	4100
1	17	A02	M	08:20:35.46	0.166	08:21:29.00	578	08:22:26.22	2626
1	17	A03	M	08:20:35.78	0.171	08:21:29.36	536	08:22:26.58	2650
1	17	A04	M	08:20:36.10	0.178	08:21:29.72	624	08:22:26.94	2240
1	17	A05	M	08:20:36.42	0.174	08:21:30.08	590	08:22:27.30	2460
1	17	A06	M	08:20:36.74	0.172	08:21:30.44	592	08:22:27.66	2566
1	17	A07	M	08:20:37.06	0.181	08:21:30.80	710	08:22:28.03	2600
1	17	A08	M	08:20:37.38	0.193	08:21:31.16	788	08:22:28.39	2464
1	17	A09	M	08:20:37.70	0.181	08:21:31.52	618	08:22:28.75	2510
1	17	A10	M	08:20:38.02	0.163	08:21:31.89	548	08:22:29.11	3202
1	17	A11	M	08:20:38.34	0.158	08:21:32.25	544	08:22:29.47	4184
1	17	A12	M	08:20:38.66	0.150	08:21:32.61	486	08:22:29.83	4290
1	17	B01	M	08:20:41.42	0.184	08:21:35.41	526	08:22:32.64	3416
1	17	B02	M	08:20:41.74	0.176	08:21:35.77	586	08:22:33.00	2708
1	17	B03	M	08:20:42.06	0.184	08:21:36.14	636	08:22:33.36	2630
1	17	B04	M	08:20:42.38	0.193	08:21:36.50	614	08:22:33.72	2424
1	17	B05	M	08:20:42.70	0.187	08:21:36.86	574	08:22:34.08	2516
1	17	B06	M	08:20:43.02	0.194	08:21:37.22	638	08:22:34.44	2440
1	17	B07	M	08:20:43.34	0.198	08:21:37.58	660	08:22:34.80	2332
1	17	B08	M	08:20:43.66	0.191	08:21:37.94	614	08:22:35.16	2434
1	17	B09	M	08:20:43.98	0.197	08:21:38.30	582	08:22:35.53	2496
1	17	B10	M	08:20:44.30	0.181	08:21:38.66	618	08:22:35.89	3128
1	17	B11	M	08:20:44.62	0.186	08:21:39.03	620	08:22:36.25	2882
1	17	B12	M	08:20:44.94	0.202	08:21:39.39	646	08:22:36.61	3020
1	17	C01	M	08:20:47.70	0.207	08:21:42.19	664	08:22:39.42	2666
1	17	C02	M	08:20:48.02	0.193	08:21:42.55	614	08:22:39.78	2604
1	17	C03	M	08:20:48.34	0.190	08:21:42.91	690	08:22:40.14	2502
1	17	C04	M	08:20:48.66	0.220	08:21:43.28	818	08:22:40.50	1990
1	17	C05	M	08:20:48.98	0.215	08:21:43.64	790	08:22:40.86	2190
1	17	C06	M	08:20:49.30	0.206	08:21:44.00	844	08:22:41.22	2152
1	17	C07	M	08:20:49.62	0.142	08:21:44.36	1032	08:22:41.58	3066
1	17	C08	M	08:20:49.94	0.135	08:21:44.72	818	08:22:41.94	3462
1	17	C09	M	08:20:50.26	0.124	08:21:45.08	858	08:22:42.31	3484
1	17	C10	M	08:20:50.58	0.044	08:21:45.44	454	08:22:42.67	7134
1	17	C11	M	08:20:50.90	0.037	08:21:45.80	360	08:22:43.03	7704
1	17	C12	M	08:20:51.22	0.038	08:21:46.16	392	08:22:43.39	7624
1	17	D01	M	08:20:53.98	0.050	08:21:48.97	374	08:22:46.20	6818
1	17	D02	M	08:20:54.30	0.037	08:21:49.33	354	08:22:46.56	7524
1	17	D03	M	08:20:54.62	0.036	08:21:49.69	328	08:22:46.92	7648
1	17	D04	M	08:20:54.94	0.055	08:21:50.05	364	08:22:47.28	6924
1	17	D05	M	08:20:55.26	0.036	08:21:50.41	354	08:22:47.64	7714
1	17	D06	M	08:20:55.58	0.035	08:21:50.77	334	08:22:48.00	7819
1	17	D07	M	08:20:55.90	0.049	08:21:51.13	494	08:22:48.36	7204
1	17	D08	M	08:20:56.22	0.036	08:21:51.49	424	08:22:48.72	7554
1	17	D09	M	08:20:56.54	0.034	08:21:51.86	410	08:22:49.08	8239
1	17	D10	M	08:20:56.86	0.043	08:21:52.22	458	08:22:49.45	7180
1	17	D11	M	08:20:57.18	0.039	08:21:52.58	506	08:22:49.81	7791
1	17	D12	M	08:20:57.50	0.074	08:21:52.94	454	08:22:50.17	6263
1	17	E01	M	08:21:00.26	0.054	08:21:55.75	396	08:22:52.97	6656
1	17	E02	M	08:21:00.58	0.040	08:21:56.11	478	08:22:53.34	7899
1	17	E03	M	08:21:00.90	0.045	08:21:56.47	354	08:22:53.70	7530
1	17	E04	M	08:21:01.22	0.056	08:21:56.83	418	08:22:54.06	6770
1	17	E05	M	08:21:01.54	0.038	08:21:57.19	360	08:22:54.42	7757
1	17	E06	M	08:21:01.86	0.034	08:21:57.55	342	08:22:54.78	8003
1	17	E07	M	08:21:02.18	0.053	08:21:57.91	462	08:22:55.14	6866
1	17	E08	M	08:21:02.50	0.038	08:21:58.27	354	08:22:55.50	7795
1	17	E09	M	08:21:02.82	0.039	08:21:58.64	356	08:22:55.86	7921
1	17	E10	M	08:21:03.14	0.052	08:21:59.00	446	08:22:56.23	7058
1	17	E11	M	08:21:03.46	0.039	08:21:59.36	392	08:22:56.59	7849
1	17	E12	M	08:21:03.78	0.036	08:21:59.72	406	08:22:56.95	7642
1	17	F01	M	08:21:06.54	0.058	08:22:02.53	410	08:22:59.75	6974
1	17	F02	M	08:21:06.86	0.037	08:22:02.89	348	08:23:00.12	7126
1	17	F03	M	08:21:07.18	0.035	08:22:03.25	314	08:23:00.48	7506
1	17	F04	M	08:21:07.50	0.059	08:22:03.61	400	08:23:00.84	6426
1	17	F05	M	08:21:07.82	0.039	08:22:03.97	358	08:23:01.20	7542
1	17	F06	M	08:21:08.14	0.035	08:22:04.33	316	08:23:01.56	7640
1	17	F07	M	08:21:08.46	0.036	08:22:04.69	348	08:23:01.92	7486
1	17	F08	M	08:21:08.78	0.038	08:22:05.05	332	08:23:02.28	7378
1	17	F09	M	08:21:09.10	0.037	08:22:05.41	352	08:23:02.64	7654
1	17	F10	M	08:21:09.42	0.047	08:22:05.78	538	08:23:03.00	7544
1	17	F11	M	08:21:09.74	0.038	08:22:06.14	492	08:23:03.37	7558
1	17	F12	M	08:21:10.06	0.038	08:22:06.50	342	08:23:03.73	8327
1	17	G01	Bl	08:21:12.82	0.036	08:22:09.30	244	08:23:06.53	7414
1	17	G02	Bl	08:21:13.14	0.035	08:22:09.66	310	08:23:06.89	7634
1	17	G03	Bl	08:21:13.46	0.035	08:22:10.02	300	08:23:07.26	7300
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	1	11:39:52 AM	36.9	36.9	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.039	0.038	0.036	0.042	0.039	0.038	0.039	0.041	0.039	0.040	0.039	0.039
0.040	0.039	0.038	0.043	0.039	0.040	0.040	0.040	0.038	0.042	0.038	0.040
0.042	0.040	0.039	0.038	0.039	0.039	0.043	0.038	0.038	0.043	0.037	0.037
0.026	0.033	0.033	0.035	0.036	0.034	0.036	0.034	0.034	0.037	0.036	0.035
0.035	0.035	0.036	0.035	0.034	0.034	0.034	0.034	0.033	0.034	0.035	0.034
0.037	0.034	0.035	0.037	0.037	0.034	0.035	0.035	0.035	0.043	0.034	0.034
0.035	0.035	0.035									 
											 
											 
GFP (Counts)											 
94											 
											 
538	574	496	500	566	514	524	650	538	500	508	492
490	448	498	506	460	528	544	538	518	496	486	484
588	536	598	476	528	484	492	556	514	532	534	590
486	440	480	564	462	468	606	606	610	606	726	662
446	708	552	466	516	522	508	514	526	504	492	546
592	472	534	498	456	476	536	478	498	652	632	534
444	434	432									 
											 
											 
mCherry (Counts)											 
6666											 
											 
8851	9340	8891	7496	8593	8992	7951	8241	8359	7899	8685	8045
9302	8937	8541	7526	8593	8397	8583	8099	8655	7372	8357	7807
8171	8913	8155	8539	8417	8725	7538	9114	9264	8047	9608	10197
9454	8465	8681	8849	7598	9028	9520	9598	10515	8279	8271	9690
8803	8771	8543	8053	8745	9070	7510	9332	9532	8855	8933	8715
10549	7967	8515	8251	8413	8873	9286	9314	9542	9928	10309	10693
9114	9030	8621									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	2	12:11:06 PM	37	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.041	0.038	0.038	0.043	0.040	0.038	0.040	0.042	0.039	0.040	0.040	0.039
0.041	0.038	0.039	0.041	0.041	0.040	0.039	0.039	0.038	0.044	0.039	0.041
0.045	0.040	0.042	0.041	0.040	0.040	0.044	0.039	0.038	0.041	0.037	0.037
0.027	0.034	0.033	0.037	0.035	0.034	0.036	0.034	0.034	0.037	0.036	0.034
0.036	0.037	0.039	0.038	0.035	0.036	0.034	0.034	0.035	0.034	0.036	0.036
0.037	0.035	0.036	0.039	0.035	0.034	0.035	0.038	0.035	0.046	0.035	0.037
0.035	0.035	0.035									 
											 
											 
GFP (Counts)											 
90											 
											 
466	528	502	430	476	532	592	650	546	516	536	566
478	490	492	500	558	496	494	490	514	506	486	520
514	504	502	508	506	490	442	488	504	548	500	564
484	422	474	480	488	450	550	574	602	616	738	622
488	666	494	448	470	476	512	492	540	490	480	598
516	436	472	838	464	500	480	462	484	828	540	524
396	392	420									 
											 
											 
mCherry (Counts)											 
6810											 
											 
8345	8962	8221	7600	8449	8833	8181	8207	8197	8137	9002	8309
8611	8988	8307	7428	8221	8195	8257	7899	8735	7534	7993	7857
7612	8885	8241	8105	8247	8351	7917	8665	8693	8375	9346	9534
7997	8835	8575	8543	8099	8962	9246	9110	9794	8679	8557	9442
8319	9012	8523	8043	8939	8887	8107	9280	9298	9202	9000	8757
9506	7911	8395	7757	8365	8681	8715	8825	9342	9424	9348	9586
8457	8489	8491									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	3	12:42:20 PM	37.1	36.9	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.045	0.040	0.041	0.048	0.043	0.041	0.043	0.045	0.041	0.044	0.042	0.042
